ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
50,Tokyo,Japan Open Tennis Championships,2025-09-24,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Munar J.,56,40,925,1138,6,4,6,2,,,,,,,2,0,Completed,2.3,1.62,2.26,1.71,2.33,1.64,2.27,1.61,2.4,1.68
50,Tokyo,Japan Open Tennis Championships,2025-09-24,ATP500,Outdoor,Hard,1st Round,3,Borges N.,Watanuki Y.,51,147,995,401,2,6,6,4,6,1,,,,,2,1,Completed,1.57,2.38,1.68,2.31,1.62,2.4,1.59,2.32,1.67,2.44
50,Tokyo,Japan Open Tennis Championships,2025-09-24,ATP500,Outdoor,Hard,1st Round,3,Altmaier D.,Shapovalov D.,50,26,1003,1838,7,5,6,3,,,,,,,2,0,Completed,3.4,1.33,3.61,1.33,3.5,1.34,3.29,1.33,3.65,1.37
50,Tokyo,Japan Open Tennis Championships,2025-09-24,ATP500,Outdoor,Hard,1st Round,3,Fucsovics M.,Tiafoe F.,58,29,916,1640,3,6,6,1,7,5,,,,,2,1,Completed,1.8,2,1.69,2.25,1.83,2.06,1.79,2,1.88,2.12
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Brooksby J.,Humbert U.,86,24,737,2045,7,6,6,3,,,,,,,2,0,Completed,2.5,1.53,2.18,1.76,2.5,1.64,2.32,1.59,2.44,1.64
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Darderi L.,Nishioka Y.,30,157,1584,374,7,6,6,3,,,,,,,2,0,Completed,1.62,2.3,1.71,2.25,1.67,2.3,1.64,2.24,1.67,2.38
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Korda S.,Giron M.,74,48,820,1040,4,6,6,3,7,6,,,,,2,1,Completed,1.53,2.5,1.58,2.52,1.57,2.5,1.54,2.44,1.64,2.52
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Shimabukuro S.,Machac T.,273,22,198,2110,6,3,7,6,,,,,,,2,0,Completed,3.5,1.3,3.64,1.33,4,1.3,3.55,1.29,4.1,1.31
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Diallo G.,5,35,4675,1308,4,6,6,3,7,6,,,,,2,1,Completed,1.29,3.75,1.27,4.11,1.29,3.9,1.27,3.72,1.29,4.2
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Vukic A.,Dzumhur D.,95,66,668,868,6,4,3,6,6,3,,,,,2,1,Completed,1.53,2.5,1.55,2.6,1.53,2.75,1.5,2.55,1.54,2.78
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Nakashima B.,Thompson J.,33,78,1420,795,6,7,7,6,6,2,,,,,2,1,Completed,1.44,2.75,1.5,2.77,1.45,2.9,1.42,2.79,1.46,3.1
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Quinn E.,Michelsen A.,81,32,773,1485,7,5,6,2,,,,,,,2,0,Completed,2.3,1.62,2.49,1.6,2.3,1.72,2.2,1.66,2.2,1.81
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Ruud C.,Mochizuki S.,12,106,2755,607,4,6,6,1,6,1,,,,,2,1,Completed,1.33,3.4,1.41,3.11,1.4,3.4,1.37,3.06,1.43,3.25
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Bergs Z.,Tabilo A.,45,72,1089,826,1,6,7,6,7,6,,,,,2,1,Completed,1.73,2.1,1.8,2.11,1.78,2.12,1.72,2.09,1.83,2.18
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Rune H.,Medjedovic H.,11,63,3090,883,7,6,6,1,,,,,,,2,0,Completed,1.62,2.3,1.65,2.37,1.65,2.3,1.62,2.25,1.66,2.46
50,Tokyo,Japan Open Tennis Championships,2025-09-25,ATP500,Outdoor,Hard,1st Round,3,Alcaraz C.,Baez S.,1,41,11540,1135,6,4,6,2,,,,,,,2,0,Completed,1.02,19,,,1.02,23,1.01,17.87,1.01,50
50,Tokyo,Japan Open Tennis Championships,2025-09-26,ATP500,Outdoor,Hard,2nd Round,3,Vukic A.,Altmaier D.,95,50,668,1003,6,4,6,2,,,,,,,2,0,Completed,2.1,1.73,1.95,1.93,2.1,1.9,1.95,1.82,2.04,1.94
50,Tokyo,Japan Open Tennis Championships,2025-09-26,ATP500,Outdoor,Hard,2nd Round,3,Korda S.,Shimabukuro S.,74,273,820,198,6,1,6,4,,,,,,,2,0,Completed,1.33,3.4,1.37,3.34,1.34,3.4,1.33,3.25,1.37,3.6
50,Tokyo,Japan Open Tennis Championships,2025-09-26,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Borges N.,5,51,4675,995,7,5,7,6,,,,,,,2,0,Completed,1.14,5.5,1.2,5.19,1.19,5.5,1.16,5.07,1.21,5.5
50,Tokyo,Japan Open Tennis Championships,2025-09-26,ATP500,Outdoor,Hard,2nd Round,3,Ruud C.,Berrettini M.,12,56,2755,925,7,6,6,2,,,,,,,2,0,Completed,1.67,2.2,1.71,2.27,1.68,2.23,1.66,2.2,1.72,2.36
50,Tokyo,Japan Open Tennis Championships,2025-09-27,ATP500,Outdoor,Hard,2nd Round,3,Brooksby J.,Darderi L.,86,30,737,1584,7,6,6,1,,,,,,,2,0,Completed,1.5,2.63,1.57,2.57,1.53,2.63,1.52,2.5,1.59,2.6
50,Tokyo,Japan Open Tennis Championships,2025-09-27,ATP500,Outdoor,Hard,2nd Round,3,Nakashima B.,Fucsovics M.,33,58,1420,916,7,5,6,3,,,,,,,2,0,Completed,1.73,2.1,1.8,2.14,1.78,2.1,1.75,2.06,1.84,2.18
50,Tokyo,Japan Open Tennis Championships,2025-09-27,ATP500,Outdoor,Hard,2nd Round,3,Rune H.,Quinn E.,11,81,3090,773,6,4,6,2,,,,,,,2,0,Completed,1.36,3.2,1.42,3.12,1.4,3.2,1.36,3.08,1.41,3.3
50,Tokyo,Japan Open Tennis Championships,2025-09-27,ATP500,Outdoor,Hard,2nd Round,3,Alcaraz C.,Bergs Z.,1,45,11540,1089,6,4,6,3,,,,,,,2,0,Completed,1.04,13,,,1.06,13,1.04,10.71,1.06,16
50,Tokyo,Japan Open Tennis Championships,2025-09-28,ATP500,Outdoor,Hard,Quarterfinals,3,Fritz T.,Korda S.,5,74,4675,820,6,3,6,7,6,3,,,,,2,1,Completed,1.33,3.4,1.39,3.3,1.35,3.4,1.34,3.23,1.39,3.5
50,Tokyo,Japan Open Tennis Championships,2025-09-28,ATP500,Outdoor,Hard,Quarterfinals,3,Brooksby J.,Rune H.,86,11,737,3090,6,3,6,3,,,,,,,2,0,Completed,3,1.4,2.91,1.46,3,1.47,2.8,1.42,3.05,1.47
50,Tokyo,Japan Open Tennis Championships,2025-09-28,ATP500,Outdoor,Hard,Quarterfinals,3,Ruud C.,Vukic A.,12,95,2755,668,6,3,6,2,,,,,,,2,0,Completed,1.33,3.4,1.34,3.59,1.35,3.4,1.33,3.3,1.35,3.75
50,Tokyo,Japan Open Tennis Championships,2025-09-28,ATP500,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Nakashima B.,1,33,11540,1420,6,2,6,4,,,,,,,2,0,Completed,1.08,8,1.08,8.42,1.08,8.5,1.07,7.98,1.1,10
50,Tokyo,Japan Open Tennis Championships,2025-09-29,ATP500,Outdoor,Hard,Semifinals,3,Fritz T.,Brooksby J.,5,86,4675,737,6,4,6,3,,,,,,,2,0,Completed,1.25,4,1.32,3.65,1.3,4,1.28,3.66,1.32,4
50,Tokyo,Japan Open Tennis Championships,2025-09-29,ATP500,Outdoor,Hard,Semifinals,3,Alcaraz C.,Ruud C.,1,12,11540,2755,3,6,6,3,6,4,,,,,2,1,Completed,1.11,6.5,1.13,7.27,1.12,7,1.11,6.47,1.13,8.4
50,Tokyo,Japan Open Tennis Championships,2025-09-30,ATP500,Outdoor,Hard,The Final,3,Alcaraz C.,Fritz T.,1,5,11540,4675,6,4,6,4,,,,,,,2,0,Completed,1.25,4,1.23,4.59,1.29,4.1,1.26,3.87,1.3,4.3
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Bellucci M.,Walton A.,69,77,857,802,7,6,6,1,,,,,,,2,0,Completed,1.8,2,1.89,2,1.8,2.04,1.79,1.99,1.87,2.12
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Nardi L.,Ofner S.,88,138,727,453,3,6,6,3,6,2,,,,,2,1,Completed,1.67,2.2,1.66,2.34,1.67,2.3,1.61,2.26,1.68,2.46
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Munar J.,Fucsovics M.,41,53,1138,984,4,6,7,5,6,1,,,,,2,1,Completed,2.1,1.73,2.04,1.85,2.1,1.79,2.07,1.73,2.3,1.75
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Muller A.,83,39,759,1205,6,7,6,1,6,1,,,,,2,1,Completed,2,1.8,1.95,1.93,2,1.85,1.97,1.81,2.12,1.89
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Holmgren A.,85,178,745,315,4,6,6,3,6,4,,,,,2,1,Completed,1.4,3,1.41,3.1,1.45,3,1.43,2.75,1.5,2.96
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Altmaier D.,Schoolkate T.,49,96,1043,654,6,3,6,4,,,,,,,2,0,Completed,2,1.8,1.97,1.9,2,1.84,1.95,1.82,2.02,1.97
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Berrettini M.,60,59,922,925,7,5,7,6,,,,,,,2,0,Completed,2.2,1.67,2.32,1.67,2.25,1.7,2.2,1.65,2.38,1.68
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Cilic M.,Basilashvili N.,94,100,664,618,6,3,7,6,,,,,,,2,0,Completed,2,1.8,2.01,1.86,2.05,1.81,2,1.77,2.1,1.88
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Shevchenko A.,173,89,324,727,6,1,6,2,,,,,,,2,0,Completed,1.67,2.2,1.72,2.23,1.73,2.2,1.71,2.11,1.85,2.12
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Vacherot V.,Djere L.,204,82,263,766,6,3,6,4,,,,,,,2,0,Completed,1.53,2.5,1.55,2.61,1.53,2.6,1.51,2.51,1.56,2.72
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Bergs Z.,Korda S.,44,63,1129,910,6,4,7,5,,,,,,,2,0,Completed,3,1.4,2.88,1.47,3,1.42,2.84,1.41,3.15,1.46
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Baez S.,Zhang Zh.,42,368,1135,135,2,6,6,3,6,4,,,,,2,1,Completed,2,1.8,2.22,1.72,2.1,1.84,2.04,1.76,2.16,1.84
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Hanfmann Y.,Sonego L.,150,46,394,1105,2,6,6,3,6,1,,,,,2,1,Completed,2.3,1.62,2.38,1.64,2.34,1.67,2.24,1.63,2.34,1.73
51,Shanghai,Shanghai Masters,2025-10-01,Masters 1000,Outdoor,Hard,1st Round,3,Marozsan F.,Wawrinka S.,52,131,1010,502,6,1,4,6,6,4,,,,,2,1,Completed,1.4,3,1.43,3.01,1.42,3,1.4,2.88,1.47,3.05
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Ugo Carabelli C.,Atmane T.,45,61,1123,914,4,4,,,,,,,,,0,0,Retired,4.5,1.2,4.13,1.27,4.5,1.24,4.25,1.21,4.3,1.28
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Svrcina D.,Wu Y.,91,159,684,372,7,5,,,,,,,,,1,0,Retired,2.38,1.57,2.38,1.64,2.45,1.62,2.32,1.58,2.44,1.69
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Borges N.,Van De Zandschulp B.,51,84,1020,747,7,6,7,6,,,,,,,2,0,Completed,1.8,2,1.9,1.99,2,2,1.83,1.95,1.85,2.16
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Comesana F.,Blanchet U.,62,151,912,390,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.79,2.12,1.8,2.05,1.78,2,1.86,2.16
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby J.,Trotter J.K.,57,213,937,257,7,6,6,1,,,,,,,2,0,Completed,1.29,3.75,1.33,3.59,1.3,3.75,1.29,3.54,1.3,4.2
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,O Connell C.,Dzumhur D.,109,67,582,868,6,2,6,4,,,,,,,2,0,Completed,1.62,2.3,1.67,2.32,1.73,2.3,1.62,2.24,1.68,2.44
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Bonzi B.,Opelka R.,48,64,1075,895,7,6,6,4,,,,,,,2,0,Completed,2,1.8,2.07,1.83,2.05,1.81,2,1.78,2.12,1.86
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Majchrzak K.,Quinn E.,66,72,868,836,6,3,6,4,,,,,,,2,0,Completed,2.2,1.67,2.19,1.75,2.2,1.73,2.13,1.68,2.32,1.74
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,De Jong J.,Zhou Y.,81,308,772,170,6,7,6,2,7,6,,,,,2,1,Completed,1.44,2.75,1.52,2.69,1.5,2.75,1.48,2.63,1.52,2.84
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Cazaux A.,Martinez P.,70,73,843,833,6,3,3,6,7,5,,,,,2,1,Completed,1.17,5,1.22,4.84,1.2,5,1.18,4.64,1.24,5
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Royer V.,Navone M.,76,86,805,745,3,6,6,4,6,4,,,,,2,1,Completed,1.4,3,1.45,2.96,1.45,3,1.41,2.83,1.47,3.05
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Giron M.,74,50,826,1040,6,4,6,3,,,,,,,2,0,Completed,1.73,2.1,1.83,2.07,1.79,2.1,1.74,2.06,1.83,2.18
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Halys Q.,McDonald M.,75,99,809,642,6,3,6,2,,,,,,,2,0,Completed,2.5,1.53,2.49,1.6,2.5,1.57,2.42,1.55,2.62,1.6
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Shang J.,Kovacevic A.,237,68,235,862,6,4,3,6,6,3,,,,,2,1,Completed,1.44,2.75,1.45,2.96,1.47,2.88,1.43,2.73,1.54,2.82
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Rinderknech A.,Medjedovic H.,54,65,982,872,6,7,1,0,,,,,,,0,1,Retired,2.1,1.73,2.34,1.66,2.28,1.73,2.15,1.68,2.24,1.79
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Arnaldi M.,Sakamoto R.,71,188,838,292,7,6,6,4,,,,,,,2,0,Completed,1.57,2.38,1.63,2.4,1.6,2.5,1.57,2.34,1.63,2.58
51,Shanghai,Shanghai Masters,2025-10-02,Masters 1000,Outdoor,Hard,1st Round,3,Bu Y.,Cerundolo J.M.,121,87,531,742,6,3,6,7,6,3,,,,,2,1,Completed,1.53,2.5,1.55,2.61,1.56,2.63,1.51,2.51,1.59,2.66
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,1st Round,3,Tien L.,Kecmanovic M.,36,47,1303,1086,4,6,6,3,6,4,,,,,2,1,Completed,1.91,1.91,1.89,2,1.92,1.95,1.87,1.9,1.94,2.04
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Goffin D.,Shelton B.,83,6,759,4190,6,2,6,4,,,,,,,2,0,Completed,3.75,1.29,3.1,1.41,3.75,1.34,3.4,1.31,3.95,1.32
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Diallo G.,Bonzi B.,35,48,1308,1075,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.57,2.52,1.54,2.63,1.51,2.52,1.61,2.62
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Hanfmann Y.,Tiafoe F.,150,28,394,1640,6,7,6,2,6,1,,,,,2,1,Completed,2.5,1.53,2.37,1.65,2.63,1.58,2.39,1.55,2.66,1.58
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Mannarino A.,21,60,2135,922,7,6,7,6,,,,,,,2,0,Completed,1.91,1.91,1.99,1.9,1.95,2.1,1.85,1.94,1.95,2.04
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Baez S.,11,42,2990,1135,7,5,6,4,,,,,,,2,0,Completed,1.17,5,1.2,5.06,1.22,5,1.19,4.54,1.21,5.4
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Humbert U.,Thompson J.,26,85,1725,745,6,3,7,6,,,,,,,2,0,Completed,1.57,2.38,1.72,2.22,1.6,2.6,1.57,2.35,1.68,2.44
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Machac T.,Bellucci M.,23,69,1920,857,6,3,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.63,1.53,2.63,1.5,2.53,1.56,2.7
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Mpetshi G.,Nardi L.,37,88,1275,727,6,3,7,6,,,,,,,2,0,Completed,1.53,2.5,1.54,2.64,1.54,2.54,1.51,2.5,1.6,2.62
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Cilic M.,5,94,4830,664,7,6,6,4,,,,,,,2,0,Completed,1.08,8,1.11,8,1.1,8,1.09,7.46,1.11,9.4
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Griekspoor T.,Brooksby J.,31,57,1565,937,6,1,1,6,6,1,,,,,2,1,Completed,2.75,1.44,2.6,1.55,2.75,1.5,2.7,1.45,2.88,1.51
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Munar J.,Cobolli F.,41,22,1138,1990,7,5,6,1,,,,,,,2,0,Completed,2.1,1.73,2.17,1.76,2.11,1.8,2.05,1.75,2.06,1.92
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Vacherot V.,Bublik A.,204,17,263,2445,3,6,6,3,6,4,,,,,2,1,Completed,3.75,1.29,3.4,1.36,3.75,1.32,3.55,1.29,3.9,1.34
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Bergs Z.,Ruud C.,44,12,1129,2945,3,6,7,5,4,1,,,,,1,1,Retired,3.5,1.3,3.38,1.36,3.5,1.35,3.24,1.34,3.7,1.36
51,Shanghai,Shanghai Masters,2025-10-03,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Marozsan F.,4,52,4995,1010,2,6,7,6,7,6,,,,,2,1,Completed,1.25,4,1.31,3.74,1.3,4.33,1.26,3.73,1.28,4.5
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Majchrzak K.,Nakashima B.,66,32,868,1470,6,4,6,0,,,,,,,2,0,Completed,2.63,1.5,2.68,1.53,2.65,1.5,2.59,1.49,2.74,1.55
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Ugo Carabelli C.,7,45,3735,1123,6,4,6,2,,,,,,,2,0,Completed,1.03,15,1.05,13.76,1.05,15,1.04,11.2,1.05,16
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Lehecka J.,Halys Q.,19,75,2365,809,6,4,7,5,,,,,,,2,0,Completed,1.2,4.5,1.23,4.68,1.23,4.5,1.21,4.31,1.25,4.9
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Tabilo A.,13,74,2755,826,6,3,6,3,,,,,,,2,0,Completed,1.53,2.5,1.63,2.4,1.57,2.5,1.54,2.44,1.58,2.68
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Nishioka Y.,Rublev A.,173,14,324,2560,2,6,6,1,6,4,,,,,2,1,Completed,3.75,1.29,3.93,1.29,3.8,1.29,3.61,1.28,4.2,1.3
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Rinderknech A.,Michelsen A.,54,34,982,1385,6,3,6,4,,,,,,,2,0,Completed,2,1.8,1.86,2.03,2,1.87,1.96,1.82,2.04,1.93
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,O Connell C.,24,109,1838,582,6,3,6,2,,,,,,,2,0,Completed,1.4,3,1.44,2.97,1.42,3,1.4,2.88,1.46,3.05
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,De Jong J.,Mensik J.,81,16,772,2455,4,6,7,6,6,4,,,,,2,1,Completed,2.75,1.44,2.81,1.49,2.75,1.45,2.72,1.44,2.88,1.52
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Royer V.,3,76,5980,805,6,4,6,4,,,,,,,2,0,Completed,1.25,4,1.28,3.99,1.3,4,1.28,3.66,1.29,4.3
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti L.,Comesana F.,9,62,3555,912,6,4,6,0,,,,,,,2,0,Completed,1.25,4,1.34,3.55,1.33,4,1.29,3.5,1.34,3.85
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Tien L.,Moutet C.,36,38,1303,1258,4,6,6,4,6,4,,,,,2,1,Completed,1.91,1.91,2.22,1.71,2.15,1.91,2.02,1.78,2.14,1.85
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Arnaldi M.,20,71,2240,838,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.48,2.82,1.44,3,1.41,2.84,1.47,3.1
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Darderi L.,Bu Y.,29,121,1609,531,6,4,6,4,,,,,,,2,0,Completed,2.1,1.73,2.14,1.78,2.1,1.76,2.05,1.74,2.12,1.88
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie C.,Cazaux A.,33,70,1397,843,6,3,0,6,7,6,,,,,2,1,Completed,1.91,1.91,1.84,2.06,1.98,1.91,1.93,1.85,2,1.98
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Svrcina D.,18,91,2410,684,6,1,6,1,,,,,,,2,0,Completed,1.22,4.33,1.27,4.12,1.25,4.33,1.24,3.92,1.29,4.4
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Altmaier D.,2,49,10950,1043,6,3,6,3,,,,,,,2,0,Completed,1.03,17,1.04,13.94,1.03,17,1.02,13.25,1.04,22
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Borges N.,Vukic A.,51,79,1020,783,7,6,6,4,,,,,,,2,0,Completed,1.44,2.75,1.47,2.84,1.47,2.88,1.45,2.7,1.52,2.88
51,Shanghai,Shanghai Masters,2025-10-04,Masters 1000,Outdoor,Hard,2nd Round,3,Shang J.,Khachanov K.,237,10,235,3190,7,6,6,3,,,,,,,2,0,Completed,2.38,1.57,2.63,1.54,2.5,1.58,2.4,1.56,2.68,1.58
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Diallo G.,Goffin D.,35,83,1308,759,3,0,,,,,,,,,0,0,Retired,1.53,2.5,1.56,2.59,1.53,2.65,1.5,2.55,1.6,2.62
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Rune H.,Humbert U.,11,26,2990,1725,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.54,2.66,1.54,2.63,1.51,2.51,1.57,2.66
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Bergs Z.,Cerundolo F.,44,21,1129,2135,7,6,6,3,,,,,,,2,0,Completed,2.3,1.62,2.39,1.65,2.31,1.65,2.25,1.62,2.36,1.7
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Mpetshi G.,Fritz T.,37,4,1275,4995,6,4,7,5,,,,,,,2,0,Completed,4.5,1.2,4.04,1.29,4.5,1.25,4.04,1.23,4.7,1.27
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Munar J.,Nishioka Y.,41,173,1138,324,6,4,5,7,6,1,,,,,2,1,Completed,1.5,2.63,1.49,2.83,1.62,2.7,1.48,2.61,1.5,2.94
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Hanfmann Y.,5,150,4830,394,4,6,7,5,6,3,,,,,2,1,Completed,1.08,8,1.11,8,1.1,8,1.08,7.32,1.11,9.8
51,Shanghai,Shanghai Masters,2025-10-05,Masters 1000,Outdoor,Hard,3rd Round,3,Vacherot V.,Machac T.,204,23,263,1920,6,0,3,1,,,,,,,1,0,Retired,3.2,1.36,3.3,1.39,3.25,1.36,3.14,1.35,3.45,1.4
